time,x1,y1,x2,y2
173.867,478.279,380.333,583.541,324.017
173.883,476.563,380.704,583.645,324.375
173.900,474.813,381.060,583.465,323.744
173.917,473.669,381.202,583.565,324.021
173.933,472.925,381.136,583.442,323.933
173.950,470.744,381.740,583.442,323.933
173.967,469.519,381.931,583.442,323.933
173.983,468.588,381.932,583.629,323.934
174.000,468.147,381.813,583.377,323.248
174.017,466.144,382.474,583.377,323.248
174.033,465.193,382.484,583.377,323.248
174.050,464.225,382.693,583.448,323.615
174.067,463.295,382.893,583.495,323.586
174.083,461.925,383.018,583.495,323.586
174.100,461.725,383.116,583.716,324.162
174.117,460.642,383.160,583.716,324.162
174.133,460.076,383.232,583.861,323.860
174.150,458.815,383.492,583.861,323.860
174.167,458.799,383.440,583.861,323.860
174.183,456.825,383.829,583.861,323.860
174.200,455.919,383.982,583.648,323.570
174.217,455.905,383.845,583.625,323.461
174.233,454.709,384.039,583.625,323.461
174.250,454.445,384.078,583.625,323.461
174.267,452.944,384.310,583.625,323.461
174.283,452.313,384.406,583.625,323.461
174.300,451.843,384.586,583.596,323.294
174.317,450.667,384.740,583.596,323.294
174.333,450.286,384.812,583.718,323.200
174.350,448.261,384.933,583.803,323.334
174.367,447.996,384.951,583.803,323.334
174.383,447.523,385.039,583.967,323.343
174.400,447.939,385.102,584.141,323.566
174.417,447.482,385.111,584.141,323.566
174.433,446.323,385.269,584.141,323.566
174.450,445.576,385.544,584.141,323.566
174.467,445.076,385.627,584.071,323.589
174.483,444.218,385.656,583.893,323.485
174.500,443.661,385.720,584.035,323.314
174.517,443.773,385.808,583.922,322.894
174.533,442.581,385.960,583.882,322.658
174.550,442.052,386.028,584.126,323.438
174.567,441.570,386.033,584.075,323.380
174.583,440.967,386.124,584.075,323.380
174.600,440.364,386.181,584.046,323.067
174.617,439.767,386.326,584.046,323.067
174.633,438.697,386.449,583.809,322.471
174.650,438.697,386.449,583.809,322.471
174.667,438.334,386.499,584.059,322.582
174.683,437.759,386.602,584.059,322.582
174.700,436.609,386.759,583.974,322.195
174.717,436.571,386.758,584.193,322.560
174.733,436.220,386.794,584.250,322.624
174.750,435.623,386.807,584.250,322.624
174.767,435.797,386.916,584.482,323.265
174.783,435.200,387.017,584.454,323.181
174.800,435.411,386.879,584.547,323.078
174.817,433.527,387.128,584.322,322.489
174.833,433.555,386.922,584.483,322.919
174.850,432.817,386.575,584.483,322.919
174.867,430.855,386.035,584.483,322.919
174.883,428.756,385.102,584.566,322.986
174.900,427.435,384.398,584.566,322.986
174.917,425.835,383.729,584.647,322.941
174.933,424.277,383.013,584.647,322.941
174.950,422.906,382.265,584.523,322.727
174.967,421.564,381.457,584.523,322.727
174.983,420.353,380.842,584.500,322.710
175.000,419.266,380.471,584.592,322.397
175.017,418.708,380.134,584.592,322.397
175.033,417.684,379.389,584.592,322.397
175.050,416.316,378.790,584.592,322.397
175.067,415.635,378.315,584.575,322.509
175.083,415.316,378.090,584.575,322.509
175.100,414.625,377.865,584.575,322.509
175.117,414.249,377.645,584.667,322.394
175.133,412.369,376.443,584.771,322.502
175.150,411.841,376.175,584.746,322.296
175.167,410.822,375.472,584.716,322.278
175.183,410.669,375.365,584.855,322.401
175.200,409.815,374.842,585.066,322.766
175.217,409.446,374.654,585.135,322.955
175.233,409.152,374.486,585.135,322.955
175.250,408.441,374.004,585.198,322.841
175.267,407.572,373.365,585.198,322.841
175.283,407.403,373.267,585.191,322.925
175.300,406.326,372.536,585.191,322.925
175.317,406.301,372.586,585.291,323.124
175.333,406.156,372.414,585.291,323.124
175.350,405.525,372.060,585.200,323.148
175.367,404.877,371.553,585.197,323.113
175.383,404.134,371.057,585.197,323.113
175.400,403.836,371.008,585.412,322.417
175.417,403.636,370.679,585.412,322.417
175.433,403.581,370.624,585.412,322.417
175.450,403.235,370.422,585.412,322.417
175.467,402.813,370.141,585.409,322.417
175.483,402.451,369.769,585.360,322.285
175.500,401.459,369.190,585.352,322.194
175.517,400.650,368.587,585.280,321.852
175.533,400.105,368.199,585.280,321.852
175.550,400.011,368.157,585.270,321.999
175.567,400.589,368.620,585.325,322.063
175.583,399.835,368.055,585.325,322.063
175.600,399.386,367.830,585.682,322.453
175.617,399.168,367.633,585.682,322.453
175.633,398.668,367.291,585.682,322.453
175.650,398.454,367.136,585.682,322.453
175.667,398.155,366.789,585.682,322.453
175.683,398.172,366.807,585.682,322.453
175.700,398.310,366.907,585.744,322.478
175.717,398.011,366.651,585.758,322.485
175.733,397.534,366.353,585.775,322.417
175.750,396.885,365.901,585.775,322.417
175.767,396.673,365.674,585.775,322.417
175.783,396.767,365.732,585.830,322.464
175.800,396.548,365.466,585.742,321.949
175.817,396.155,365.125,585.886,322.247
175.833,395.960,364.982,585.886,322.247
175.850,395.327,364.423,585.886,322.247
175.867,395.424,364.529,585.886,322.247
175.883,394.862,364.090,585.886,322.247
175.900,395.246,364.254,585.886,322.247
175.917,394.915,363.942,585.886,322.247
175.933,394.308,363.569,585.886,322.247
175.950,394.647,363.715,586.116,322.360
175.967,394.551,363.632,586.116,322.360
175.983,394.551,363.632,586.116,322.360
176.000,393.489,362.760,586.018,322.372
176.017,393.654,362.900,586.018,322.372
176.033,393.654,362.900,586.018,322.372
176.050,393.150,362.481,585.966,322.097
176.067,393.077,362.477,585.966,322.097
176.083,392.880,362.295,585.952,321.951
176.100,392.591,362.025,585.952,321.951
176.117,392.682,361.979,586.116,322.041
176.133,392.682,361.979,586.106,322.097
176.150,392.462,361.813,586.315,322.372
176.167,391.889,361.282,586.315,322.372
176.183,391.805,361.153,586.315,322.372
176.200,391.571,360.889,586.310,322.150
176.217,391.571,360.889,586.310,322.150
176.233,391.222,360.676,586.310,322.150
176.250,390.838,360.338,586.310,322.150
176.267,390.782,360.293,586.310,322.150
176.283,390.769,360.162,586.310,322.150
176.300,390.874,360.172,586.310,322.150
176.317,390.874,360.172,586.304,321.967
176.333,390.755,360.132,586.304,321.967
176.350,390.763,360.129,586.432,321.979
176.367,389.981,359.342,586.432,321.979
176.383,389.981,359.342,586.432,321.979
176.400,389.700,359.049,586.424,321.908
176.417,389.700,359.049,586.424,321.908
176.433,389.810,359.127,586.464,322.007
176.450,389.852,359.195,586.464,322.007
176.467,388.992,358.492,586.464,322.007
176.483,388.905,358.286,586.464,322.007
176.500,388.966,358.333,586.464,322.007
176.517,389.042,358.412,586.520,321.975
176.533,389.042,358.294,586.520,321.975
176.550,388.894,358.180,586.520,321.975
176.567,388.763,358.114,586.520,321.975
176.583,388.344,357.729,586.520,321.975
176.600,388.375,357.494,586.591,321.753
176.617,388.375,357.494,586.495,321.582
176.633,388.202,357.292,586.495,321.582
176.650,388.202,357.292,586.495,321.582
176.667,388.482,357.332,586.495,321.582
176.683,388.482,357.332,586.495,321.582
176.700,388.463,357.312,586.411,321.540
176.717,387.780,356.843,586.411,321.540
176.733,387.787,356.847,586.411,321.540
176.750,387.787,356.847,586.411,321.540
176.767,387.952,356.883,586.411,321.540
176.783,387.775,356.778,586.411,321.540
176.800,386.572,355.540,586.291,321.007
176.817,386.572,355.540,586.302,321.040
176.833,386.712,355.720,586.302,321.040
176.850,386.712,355.720,586.302,321.040
176.867,386.856,355.693,586.302,321.040
176.883,386.856,355.693,586.302,321.040
176.900,386.920,355.706,586.302,321.040
176.917,387.033,355.568,586.302,321.040
176.933,386.547,355.307,586.302,321.040
176.950,386.547,355.307,586.302,321.040
176.967,385.979,354.719,586.302,321.040
176.983,385.939,354.515,586.302,321.040
177.000,386.028,354.362,586.369,320.983
177.017,385.859,353.981,586.369,320.983
177.033,385.549,353.228,586.369,320.983
177.050,385.351,352.554,586.369,320.983
177.067,384.806,351.696,586.369,320.983
177.083,384.709,351.222,586.369,320.983
177.100,384.031,349.839,586.369,320.983
177.117,383.880,349.237,586.513,321.226
177.133,383.589,348.563,586.536,321.239
177.150,383.382,347.962,586.536,321.239
177.167,383.306,347.732,586.536,321.239
177.183,383.159,347.102,586.536,321.239
177.200,382.747,345.958,586.667,321.294
177.217,382.686,345.665,586.667,321.294
177.233,382.381,344.788,586.667,321.294
177.250,382.262,344.512,586.667,321.294
177.267,382.154,343.948,586.667,321.294
177.283,382.244,344.097,586.667,321.294
177.300,382.276,344.127,586.667,321.294
177.317,382.259,343.965,586.667,321.294
177.333,381.773,342.989,586.667,321.294
177.350,381.662,342.693,586.625,321.187
177.367,381.966,342.453,586.667,321.294
177.383,381.584,341.531,586.667,321.294
177.400,381.619,341.385,586.636,321.196
177.417,381.585,340.860,586.636,321.196
177.433,381.585,340.860,586.636,321.196
177.450,381.401,340.363,586.747,321.324
177.467,381.477,340.462,586.747,321.324
177.483,381.468,340.339,586.747,321.324
177.500,381.307,339.798,586.747,321.324
177.517,381.281,339.575,586.747,321.324
177.533,381.200,339.333,586.747,321.324
177.550,381.180,339.343,586.747,321.324
177.567,381.175,339.130,586.747,321.324
177.583,381.102,338.699,586.747,321.324
177.600,381.026,338.437,586.747,321.324
177.617,380.937,338.114,586.747,321.324
177.633,380.855,337.926,586.747,321.324
177.650,381.083,338.141,586.747,321.324
177.667,380.845,337.800,586.747,321.324
177.683,380.911,337.769,586.747,321.324
177.700,380.879,337.472,586.747,321.324
177.717,380.867,337.129,586.747,321.324
177.733,380.877,337.081,586.747,321.324
177.750,380.923,337.039,586.747,321.324
177.767,380.923,337.039,586.747,321.324
177.783,380.835,336.874,586.747,321.324
177.800,380.678,335.605,586.737,321.657
177.817,380.678,335.605,586.737,321.657
177.833,380.583,335.250,586.737,321.657
177.850,380.677,335.626,586.737,321.657
177.867,380.869,335.748,586.737,321.657
177.883,380.996,335.811,586.737,321.657
177.900,380.996,335.811,586.737,321.657
177.917,380.715,334.758,586.737,321.657
177.933,380.715,334.758,586.737,321.657
177.950,380.695,334.692,586.737,321.657
177.967,380.574,334.316,586.737,321.657
177.983,380.574,334.316,586.737,321.657
178.000,380.828,334.459,586.735,321.611
178.017,380.828,334.459,586.735,321.611
178.033,380.793,334.075,586.735,321.611
178.050,380.904,334.272,586.735,321.611
178.067,380.824,334.127,586.735,321.611
178.083,380.824,334.127,586.735,321.611
178.100,380.948,333.975,586.735,321.611
178.117,380.948,333.975,586.735,321.611
178.133,380.948,333.975,586.735,321.611
178.150,380.948,333.975,586.735,321.611
178.167,380.923,333.887,586.735,321.611
178.183,381.097,334.138,586.735,321.611
178.200,380.894,333.527,586.740,321.798
178.217,380.816,333.279,586.740,321.798
178.233,380.520,332.685,586.740,321.798
178.250,379.907,332.200,586.740,321.798
178.267,379.414,331.687,586.740,321.798
178.283,378.769,331.053,586.740,321.798
178.300,377.743,329.979,586.770,321.864
178.317,377.054,329.077,586.770,321.864
178.333,376.125,328.284,586.770,321.864
178.350,375.998,328.300,586.770,321.864
178.367,375.083,327.393,586.770,321.864
178.383,374.733,327.146,586.770,321.864
178.400,373.783,326.354,586.635,321.792
178.417,373.782,326.433,586.635,321.792
178.433,373.020,325.684,586.635,321.792
178.450,372.465,325.212,586.635,321.792
178.467,371.934,324.699,586.637,321.482
178.483,371.600,324.765,586.647,321.516
178.500,371.886,325.065,586.583,321.386
178.517,372.174,325.442,586.583,321.386
178.533,371.578,325.123,586.583,321.386
178.550,371.645,325.248,586.583,321.386
178.567,371.408,324.972,586.583,321.386
178.583,370.891,324.436,586.583,321.386
178.600,371.214,324.645,586.424,321.327
178.617,370.740,324.286,586.424,321.327
178.633,371.588,324.833,586.424,321.327
178.650,370.837,324.406,586.424,321.327
178.667,370.818,324.370,586.446,321.447
178.683,370.567,324.049,586.446,321.447
178.700,370.408,323.890,586.446,321.447
178.717,369.767,323.661,586.446,321.447
178.733,369.584,323.518,586.446,321.447
178.750,370.059,323.934,586.446,321.447
178.767,369.791,323.954,586.344,321.273
178.783,369.141,323.428,586.291,321.159
178.800,369.042,323.466,586.294,321.252
178.817,369.143,323.509,586.294,321.252
178.833,369.295,323.632,586.294,321.252
178.850,368.807,323.174,586.294,321.252
178.867,368.106,322.757,586.294,321.252
178.883,368.054,322.511,586.294,321.252
178.900,368.143,322.631,586.294,321.252
178.917,368.128,322.705,586.294,321.252
178.933,368.643,322.317,586.449,321.623
178.950,369.230,322.640,586.294,321.252
178.967,369.208,321.733,586.294,321.252
178.983,369.102,320.323,586.294,321.252
179.000,369.519,317.297,586.370,321.103
179.017,369.998,316.469,586.463,321.220
179.033,370.246,315.730,586.463,321.220
179.050,370.807,314.582,586.463,321.220
179.067,371.049,313.938,586.463,321.220
179.083,371.768,312.483,586.463,321.220
179.100,372.114,311.319,586.463,321.220
179.117,372.491,311.049,586.463,321.220
179.133,372.826,310.228,586.463,321.220
179.150,373.202,309.841,586.463,321.220
179.167,373.360,309.908,586.417,321.629
179.183,373.292,310.473,586.417,321.629
179.200,373.885,308.826,586.442,321.586
179.217,374.260,308.359,586.442,321.586
179.233,374.249,308.889,586.442,321.586
179.250,374.478,308.310,586.442,321.586
179.267,374.905,307.488,586.442,321.586
179.283,374.939,307.080,586.442,321.586
179.300,374.980,307.122,586.442,321.586
179.317,375.570,306.135,586.442,321.586
179.333,375.552,306.188,586.442,321.586
179.350,375.590,306.768,586.442,321.586
179.367,375.948,306.268,586.442,321.586
179.383,376.092,306.047,586.442,321.586
179.400,376.259,305.805,586.308,321.567
179.417,376.259,305.805,586.308,321.567
179.433,376.627,305.436,586.308,321.567
179.450,376.697,305.425,586.308,321.567
179.467,376.868,304.902,586.308,321.567
179.483,376.960,304.476,586.308,321.567
179.500,376.970,304.929,586.308,321.567
179.517,377.135,304.908,586.308,321.567
179.533,377.326,304.301,586.308,321.567
179.550,377.326,304.301,586.308,321.567
179.567,377.640,304.379,586.308,321.567
179.583,377.798,303.998,586.308,321.567
179.600,378.265,303.259,586.308,321.567
179.617,380.036,302.112,586.308,321.567
179.633,381.756,300.787,586.308,321.567
179.650,383.861,299.875,586.308,321.567
179.667,386.911,298.133,586.308,321.567
179.683,388.744,297.361,586.308,321.567
179.700,390.989,296.182,586.308,321.567
179.717,392.601,295.373,586.308,321.567
179.733,395.064,294.069,586.308,321.567
179.750,396.280,293.678,586.308,321.567
179.767,398.497,292.690,586.308,321.567
179.783,399.729,292.134,586.308,321.567
179.800,400.745,291.902,586.378,321.592
179.817,402.201,291.310,586.419,321.652
179.833,403.373,290.875,586.419,321.652
179.850,404.650,290.353,586.419,321.652
179.867,405.633,289.964,586.454,321.757
179.883,406.715,289.625,586.454,321.757
179.900,407.818,289.241,586.454,321.757
179.917,408.860,289.112,586.454,321.757
179.933,410.187,288.605,586.454,321.757
179.950,411.629,288.189,586.454,321.757
179.967,412.069,287.963,586.454,321.757
179.983,412.951,287.878,586.454,321.757
180.000,413.360,287.786,586.593,322.150
180.017,413.980,287.575,586.593,322.150
180.033,415.074,287.155,586.593,322.150
180.050,416.029,286.985,586.593,322.150
180.067,417.405,286.764,586.593,322.150
180.083,418.207,286.561,586.593,322.150
180.100,418.629,286.299,586.593,322.150
180.117,418.766,286.218,586.593,322.150
180.133,419.487,286.085,586.593,322.150
180.150,420.254,285.973,586.593,322.150
180.167,421.411,285.741,586.593,322.150
180.183,421.667,285.554,586.593,322.150
180.200,423.186,285.236,586.727,322.231
180.217,423.648,285.110,586.727,322.231
180.233,423.869,285.023,586.727,322.231
180.250,424.722,284.853,586.727,322.231
180.267,426.163,284.635,586.727,322.231
180.283,425.759,284.679,586.727,322.231
180.300,426.042,284.642,586.727,322.231
180.317,426.803,284.635,586.727,322.231
180.333,426.818,284.646,586.727,322.231
180.350,427.558,284.375,586.727,322.231
180.367,427.773,284.516,586.727,322.231
180.383,428.659,284.104,586.727,322.231
180.400,429.449,283.925,586.646,322.118
180.417,430.287,283.850,586.646,322.118
180.433,430.287,283.879,586.646,322.118
180.450,431.159,283.658,586.646,322.118
180.467,432.520,283.269,586.646,322.118
180.483,433.807,283.699,586.646,322.118
180.500,435.702,284.502,586.646,322.118
180.517,438.454,285.753,586.646,322.118
180.533,441.591,287.056,586.646,322.118
180.550,444.863,288.320,586.646,322.118
180.567,446.788,288.987,586.646,322.118
180.583,449.340,289.964,586.646,322.118
180.600,450.958,290.789,586.646,322.118
180.617,452.440,291.137,586.646,322.118
180.633,454.220,291.779,586.646,322.118
180.650,455.877,292.359,586.646,322.118
180.667,457.301,292.886,586.646,322.118
180.683,458.695,293.482,586.646,322.118
180.700,459.344,293.769,586.646,322.118
180.717,461.894,294.346,586.646,322.118
180.733,462.114,294.489,586.646,322.118
180.750,463.753,294.913,586.646,322.118
180.767,464.587,295.246,586.644,322.091
180.783,465.405,295.577,586.620,322.228
180.800,465.999,295.723,586.603,322.563
180.817,467.811,296.334,586.527,322.373
180.833,468.634,296.424,586.527,322.373
180.850,468.972,296.799,586.490,322.277
180.867,470.517,297.149,586.490,322.277
180.883,471.606,297.445,586.490,322.277
180.900,472.558,297.737,586.490,322.277
180.917,473.310,297.959,586.490,322.277
180.933,474.170,298.122,586.490,322.277
180.950,474.458,298.058,586.490,322.277
180.967,474.878,298.346,586.490,322.277
180.983,476.018,298.626,586.490,322.277
181.000,476.952,298.909,586.159,321.664
181.017,477.186,299.008,586.503,322.429
181.033,478.330,299.421,586.258,322.195
181.050,478.643,299.370,586.178,321.947
181.067,478.623,299.530,585.650,321.389
181.083,479.824,299.770,585.570,321.481
181.100,480.875,300.094,585.439,321.261
181.117,481.905,300.454,585.310,321.277
181.133,482.362,300.557,585.361,321.472
181.150,482.309,300.469,585.159,320.959
181.167,483.239,300.607,585.139,321.282
181.183,484.302,300.931,585.009,321.203
181.200,485.250,301.213,585.009,321.514
181.217,485.435,301.237,585.044,321.140
181.233,485.106,301.134,585.367,321.944
181.250,485.746,301.325,585.071,321.870
181.267,486.575,301.630,584.843,321.441
181.283,486.966,301.712,584.670,321.313
181.300,487.846,301.973,584.088,321.153
181.317,488.599,302.090,584.120,321.509
181.333,489.583,301.893,583.891,321.691
181.350,491.467,301.703,583.738,321.497
181.367,492.390,301.709,583.300,322.478
181.383,494.192,301.608,583.239,322.523
181.400,495.231,301.561,582.911,323.299
181.417,496.600,301.436,582.852,323.718
181.433,497.463,301.463,583.147,323.268
181.450,499.390,301.211,582.492,324.445
181.467,500.892,301.163,582.097,324.493
181.483,501.009,301.287,582.050,323.705
181.500,502.829,301.243,582.026,323.648
181.517,503.023,301.143,581.364,324.137
181.533,504.210,301.362,581.495,323.820
181.550,504.224,301.334,580.935,325.002
181.567,505.335,301.330,580.779,324.970
181.583,506.153,301.524,580.438,325.110
181.600,506.555,301.483,580.716,324.864
181.617,507.123,301.481,580.760,324.774
181.633,507.664,301.436,580.266,325.142
181.650,508.140,301.384,580.148,325.062
181.667,508.994,301.305,579.808,325.525
181.683,510.057,301.338,579.710,325.486
181.700,510.513,301.312,579.479,325.551
181.717,510.976,301.436,579.187,325.907
181.733,511.040,301.402,579.236,325.870
181.750,512.163,301.415,578.930,325.900
181.767,512.581,301.364,579.482,325.392
181.783,513.774,301.410,579.044,325.600
181.800,513.659,301.269,578.495,326.157
181.817,514.648,301.261,578.495,326.157
181.833,514.962,301.237,578.187,326.157
181.850,515.471,301.228,578.163,326.113
181.867,515.788,301.234,578.041,326.213
181.883,516.238,301.213,577.937,326.154
181.900,516.056,301.148,577.672,326.133
181.917,516.666,301.156,577.573,326.503
181.933,517.369,301.129,577.507,326.297
181.950,517.812,301.141,577.435,326.166
181.967,517.924,301.132,577.403,326.174
181.983,518.523,301.124,577.228,326.504
182.000,519.606,300.992,576.919,326.374
182.017,519.752,300.968,576.919,326.374
182.033,519.649,300.872,576.875,326.454
182.050,520.710,300.861,576.875,326.454
182.067,519.959,300.920,576.703,326.515
182.083,520.382,300.713,576.739,326.337
182.100,520.527,300.126,576.346,326.496
182.117,519.916,299.890,576.183,326.764
182.133,520.485,298.840,576.018,326.693
182.150,521.381,297.614,575.725,326.325
182.167,522.195,296.211,575.525,326.360
182.183,522.426,295.360,575.120,326.860
182.200,522.708,294.455,575.244,326.381
182.217,523.568,292.956,575.091,326.442
182.233,524.491,291.208,575.033,326.239
182.250,524.379,290.993,574.746,326.770
182.267,525.313,289.407,574.070,327.514
182.283,525.686,288.360,573.861,327.489
182.300,526.315,287.185,573.569,327.985
182.317,526.536,286.978,573.263,328.003
182.333,526.890,286.230,572.267,328.852
182.350,526.984,285.817,572.080,328.832
182.367,527.188,285.190,570.400,330.244
182.383,527.390,284.655,569.978,330.999
182.400,527.651,284.313,568.906,332.210
182.417,528.219,283.452,568.533,332.320
182.433,528.431,283.217,567.964,332.416
182.450,527.855,283.600,566.507,333.553
182.467,528.350,282.885,566.268,333.805
182.483,529.050,281.775,565.847,334.402
182.500,529.071,281.752,565.437,334.407
182.517,529.457,281.306,564.011,335.926
182.533,529.239,281.163,563.037,336.378
182.550,529.141,281.250,561.785,337.389
182.567,528.800,281.636,561.262,337.627
182.583,529.859,280.318,560.381,338.070
182.600,530.137,279.791,559.600,338.686
182.617,530.137,279.791,557.860,340.001
182.633,530.490,279.215,558.077,339.991
182.650,530.528,279.224,556.551,341.157
182.667,530.987,278.796,555.933,341.551
182.683,530.765,278.968,555.251,341.919
182.700,531.186,278.222,554.005,342.802
182.717,531.297,278.037,553.534,343.218
182.733,531.391,277.922,553.064,343.619
182.750,531.445,277.839,552.836,343.619
182.767,531.370,277.659,552.321,343.817
182.783,531.267,277.684,551.404,344.388
182.800,531.877,276.922,550.871,344.776
182.817,531.780,277.129,550.494,344.999
182.833,531.892,276.991,550.479,345.001
182.850,532.214,276.525,549.775,345.436
182.867,532.395,276.300,549.410,345.650
182.883,532.082,276.411,548.515,346.280
182.900,532.081,276.467,547.097,347.142
182.917,532.024,276.510,547.046,347.101
182.933,532.138,276.313,548.088,346.373
182.950,532.478,275.985,547.582,346.720
182.967,532.400,276.142,547.001,346.983
182.983,532.613,275.821,546.168,347.735
183.000,533.047,274.903,544.787,348.558
183.017,533.047,274.903,544.913,348.559
183.033,533.205,274.742,544.856,348.388
183.050,533.287,274.645,544.113,349.024
183.067,533.439,274.603,543.930,349.080
183.083,533.527,274.371,542.841,349.677
183.100,533.527,274.371,542.966,349.653
183.117,533.477,274.362,542.339,350.044
183.133,533.487,274.335,542.339,350.044
183.150,534.167,273.739,542.258,350.030
183.167,534.167,273.739,542.165,349.922
183.183,534.492,273.349,542.245,349.860
183.200,533.953,273.728,541.370,350.334
183.217,534.498,272.849,541.133,350.526
183.233,534.327,272.603,539.767,351.168
183.250,534.592,270.753,537.187,351.893
183.267,534.198,269.162,534.772,352.395
183.283,533.913,268.373,532.151,353.415
183.300,533.109,266.177,530.532,353.980
183.317,532.411,264.415,528.077,354.769
183.333,531.368,261.513,525.879,355.184
183.350,530.310,259.707,523.866,355.566
183.367,529.703,258.844,521.319,356.175
183.383,529.068,257.468,520.974,356.205
183.400,528.341,256.850,518.107,356.951
183.417,527.466,255.749,517.449,357.043
183.433,526.937,255.247,515.803,357.259
183.450,526.315,254.167,513.891,357.844
183.467,525.804,253.479,513.188,357.821
183.483,525.232,252.556,512.188,358.078
183.500,524.305,251.541,510.540,358.634
183.517,524.340,251.618,508.844,358.820
183.533,523.614,250.522,508.151,358.950
183.550,523.136,249.674,507.773,359.122
183.567,522.904,249.630,505.970,359.568
183.583,522.532,249.013,505.931,359.355
183.600,522.121,248.492,504.157,359.765
183.617,521.515,247.546,503.460,359.828
183.633,521.202,247.408,502.708,360.195
183.650,521.085,247.024,502.623,360.096
183.667,520.925,246.917,501.206,360.343
183.683,520.511,246.388,500.755,360.380
183.700,520.032,245.716,499.114,360.767
183.717,519.393,244.640,498.741,360.845
183.733,519.129,244.480,497.418,361.109
183.750,518.680,244.240,497.281,361.089
183.767,518.349,243.486,497.033,361.110
183.783,518.490,243.913,494.921,361.812
183.800,517.904,242.641,495.154,361.768
183.817,517.863,242.616,493.674,361.552
183.833,517.598,242.524,489.477,360.932
183.850,517.040,241.829,487.156,361.003
183.867,516.345,240.750,484.366,360.660
183.883,516.400,240.783,480.882,360.645
183.900,516.261,240.653,478.003,361.176
183.917,516.261,240.653,476.454,361.161
183.933,515.846,239.963,472.556,361.616
183.950,515.926,240.101,471.709,361.527
183.967,515.230,239.151,469.794,361.628
183.983,515.081,238.668,468.338,361.555
184.000,514.630,238.166,465.698,361.569
184.017,514.503,237.927,464.561,361.597
184.033,514.423,237.931,462.695,361.513
184.050,514.416,237.898,461.651,361.600
184.067,514.240,237.565,459.936,362.007
184.083,514.238,237.515,458.849,361.984
184.100,513.998,237.378,457.346,362.057
184.117,513.902,237.223,455.834,362.100
184.133,513.440,236.619,454.873,362.238
184.150,513.164,236.272,453.559,362.295
184.167,512.823,235.755,452.999,362.466
184.183,512.964,235.885,451.005,362.643
184.200,512.481,235.186,450.198,362.768
184.217,512.481,235.186,449.685,362.757
184.233,512.266,234.564,448.261,362.830
184.250,512.266,234.564,447.093,363.115
184.267,512.008,234.414,446.516,363.051
184.283,511.640,233.892,445.720,363.271
184.300,511.314,233.398,444.490,363.453
184.317,511.314,233.398,444.266,363.545
184.333,511.105,233.048,443.060,363.645
184.350,510.994,233.157,442.778,363.645
184.367,510.920,233.041,441.100,364.106
184.383,510.783,232.789,440.517,364.178
184.400,510.105,231.511,439.563,364.583
184.417,510.105,231.511,438.630,364.599
184.433,509.977,231.283,438.116,364.790
184.450,509.891,231.196,438.116,364.693
184.467,509.891,231.196,436.303,365.230
184.483,509.925,231.285,434.828,366.088
184.500,509.814,231.215,432.921,367.387
184.517,509.559,230.764,430.357,368.981
184.533,508.782,229.550,429.376,369.529
184.550,507.886,228.745,426.435,370.961
184.567,507.465,229.167,424.382,371.900
184.583,505.926,229.030,422.877,372.669
184.600,502.779,228.900,420.679,374.052
184.617,500.595,228.926,419.932,374.451
184.633,498.933,228.909,417.909,375.931
184.650,497.298,228.916,417.143,376.317
184.667,495.267,228.665,415.450,377.559
184.683,493.546,228.550,414.527,377.924
184.700,491.820,228.613,412.408,379.416
184.717,490.251,228.911,411.272,380.385
184.733,488.179,229.079,410.424,380.912
184.750,486.744,229.014,409.140,381.653
184.767,486.536,229.275,409.165,381.637
184.783,486.032,229.385,407.869,382.414
184.800,484.586,229.503,406.428,383.349
184.817,484.227,229.568,405.872,383.808
184.833,482.928,229.975,404.141,384.829
184.850,482.582,230.049,404.433,384.757
184.867,481.584,230.248,403.874,384.972
184.883,479.134,230.313,402.565,385.991
184.900,479.064,230.459,402.210,386.133
184.917,478.346,230.541,401.107,386.959
184.933,475.998,231.475,400.070,387.544
184.950,474.824,232.956,399.492,388.132
184.967,471.881,236.385,399.049,387.943
184.983,467.651,240.354,399.139,388.019
185.000,465.340,242.991,397.607,389.088
185.017,461.716,245.548,396.678,389.776
185.033,459.083,247.852,396.639,389.508
185.050,456.301,250.921,396.374,389.785
185.067,453.911,253.300,395.223,390.452
185.083,451.808,255.296,394.640,390.708
185.100,449.307,258.292,393.973,391.180
185.117,448.091,259.606,392.930,391.899
185.133,446.135,261.830,392.827,391.982
185.150,444.543,263.917,392.329,392.084
185.167,443.182,266.941,391.639,392.557
185.183,441.530,274.613,391.502,392.519
185.200,437.961,282.643,390.886,392.927
185.217,435.236,287.879,390.140,393.462
185.233,432.413,293.492,389.592,393.835
185.250,429.669,299.043,388.549,394.417
185.267,427.755,303.538,388.343,394.561
185.283,425.441,308.495,387.739,394.989
185.300,423.721,312.407,387.832,394.820
185.317,421.599,317.073,387.453,394.989
185.333,419.704,320.696,387.122,395.175
185.350,418.088,324.239,386.444,395.352
185.367,416.430,328.061,385.896,395.819
185.383,415.515,329.886,385.990,395.724
185.400,413.860,334.127,385.415,396.013
185.417,413.303,336.315,385.465,395.949
185.433,411.878,341.731,384.354,396.702
185.450,410.445,346.541,384.354,396.702
185.467,408.420,350.803,383.812,397.155
185.483,407.684,353.296,382.375,397.792
185.500,406.257,357.632,381.054,400.297
