time,x1,y1,x2,y2
52.133,305.056,322.286,304.000,309.000
52.150,304.767,321.424,304.000,309.000
52.167,304.478,320.562,304.000,309.000
52.183,304.189,319.699,305.000,303.000
52.200,303.900,318.837,307.238,300.848
52.217,303.611,317.975,309.476,298.695
52.233,303.322,317.113,311.714,296.543
52.250,303.033,316.250,313.952,294.390
52.267,302.744,315.388,316.190,292.238
52.283,302.455,314.526,318.222,289.444
52.300,302.166,313.664,320.000,287.000
52.317,301.877,312.801,322.000,292.000
52.333,301.588,311.939,325.000,294.000
52.350,301.299,311.077,327.000,295.000
52.367,301.010,310.215,328.000,297.000
52.383,300.721,309.352,330.500,297.746
52.400,300.432,308.490,332.000,297.000
52.417,300.143,307.628,331.584,297.684
52.433,299.854,306.766,333.000,297.000
52.450,299.565,305.903,329.529,297.834
52.467,299.276,305.041,330.765,297.206
52.483,298.987,304.179,332.000,296.579
52.500,299.043,302.661,339.061,297.422
52.517,299.653,300.607,343.606,294.569
52.533,299.956,297.739,345.878,289.891
52.550,300.325,297.187,346.897,285.293
52.567,300.365,296.903,347.486,281.647
52.583,300.651,296.389,347.707,278.349
52.600,300.841,295.787,347.719,275.181
52.617,303.098,294.187,347.537,271.880
52.633,304.372,292.930,346.714,268.396
52.650,305.638,292.284,346.649,267.082
52.667,306.793,291.593,346.410,265.708
52.683,308.464,290.721,345.991,263.992
52.700,309.370,290.094,346.329,264.067
52.717,310.048,289.751,345.184,262.159
52.733,311.057,289.022,345.862,262.424
52.750,312.129,288.308,345.265,261.644
52.767,312.869,287.797,345.190,261.337
52.783,313.654,287.120,343.895,260.095
52.800,313.808,287.108,343.500,259.657
52.817,315.261,286.104,342.470,258.623
52.833,315.382,285.883,341.568,258.043
52.850,315.854,285.569,340.316,257.138
52.867,316.326,284.984,339.017,256.446
52.883,317.366,284.191,340.009,256.680
52.900,317.406,284.040,339.212,256.178
52.917,317.550,283.970,338.954,256.048
52.933,318.279,283.309,337.916,255.183
52.950,318.456,283.077,337.109,254.889
52.967,318.665,282.931,336.635,255.033
52.983,318.817,282.652,336.245,255.297
53.000,319.287,282.296,334.360,255.825
53.017,319.654,282.056,332.659,256.809
53.033,319.570,281.918,332.112,257.209
53.050,320.575,281.033,326.605,258.923
53.067,321.580,280.148,321.099,260.637
53.083,311.688,285.402,299.872,257.735
53.100,298.658,295.053,291.865,262.162
53.117,289.897,299.380,289.893,267.535
53.133,282.709,299.429,289.048,273.859
53.150,277.246,297.828,289.310,279.364
53.167,274.511,296.638,289.786,282.969
53.183,271.773,294.683,290.533,286.315
53.200,268.407,291.912,291.145,289.131
53.217,266.325,289.922,292.189,292.775
53.233,263.436,287.280,292.786,294.447
53.250,262.774,286.938,293.409,296.199
53.267,260.522,284.997,293.927,298.480
53.283,258.810,283.990,294.377,300.187
53.300,257.489,283.081,294.784,301.864
53.317,254.882,281.146,294.929,303.287
53.333,253.757,280.423,295.727,305.409
53.350,252.536,279.469,296.205,307.708
53.367,251.430,278.751,296.742,308.588
53.383,249.061,276.946,296.864,310.032
53.400,246.304,274.452,297.374,311.568
53.417,245.932,273.628,297.716,313.748
53.433,246.019,273.083,297.623,314.085
53.450,246.567,272.511,297.909,316.741
53.467,247.262,271.539,297.899,317.016
53.483,249.028,270.149,298.050,319.490
53.500,250.657,269.817,297.866,319.937
53.517,253.498,267.985,297.530,321.260
53.533,254.578,268.263,296.990,321.994
53.550,256.241,267.964,296.648,321.548
53.567,258.467,267.528,296.492,321.674
53.583,259.971,267.393,295.230,322.155
53.600,261.381,267.153,294.545,322.210
53.617,262.925,267.066,292.370,322.725
53.633,263.807,267.120,290.767,323.030
53.650,265.865,266.919,289.285,323.021
53.667,266.485,266.728,289.136,322.864
53.683,268.150,266.484,288.256,322.859
53.700,268.643,266.612,286.677,322.896
53.717,270.284,266.985,286.162,322.913
53.733,271.703,268.247,286.138,322.584
53.750,273.760,270.746,285.764,322.614
53.767,275.282,273.076,284.926,322.480
53.783,277.905,276.992,284.694,322.438
53.800,278.958,279.007,284.505,322.381
53.817,280.862,282.202,283.454,322.309
53.833,281.733,283.851,283.292,322.385
53.850,282.913,286.022,283.822,322.231
53.867,284.363,288.907,283.217,322.213
53.883,284.818,289.790,282.122,322.541
53.900,285.660,291.621,280.193,322.713
53.917,286.618,293.992,279.537,322.298
53.933,287.204,295.641,278.987,321.119
53.950,288.114,297.867,278.622,319.036
53.967,288.754,299.717,277.555,316.950
53.983,289.394,301.340,276.963,313.731
54.000,289.885,302.310,276.646,310.492
54.017,296.000,303.000,273.000,301.000
54.033,298.061,307.281,265.415,292.922
54.050,297.353,302.869,251.723,284.915
54.067,295.751,298.151,250.129,276.578
54.083,294.948,293.893,254.491,270.799
54.100,294.784,291.009,258.970,267.281
54.117,294.287,288.210,262.712,264.907
54.133,293.603,284.987,266.226,262.838
54.150,293.096,282.626,267.861,262.088
54.167,292.647,280.617,270.691,260.853
54.183,292.569,279.309,272.163,260.726
54.200,292.490,278.002,273.634,260.600
54.217,292.412,276.695,275.105,260.473
54.233,292.333,275.387,276.576,260.346
54.250,292.254,274.080,278.048,260.219
54.267,292.176,272.772,279.519,260.092
54.283,292.097,271.465,281.093,259.988
54.300,292.091,270.050,282.754,259.877
54.317,292.086,268.636,284.457,259.697
54.333,292.081,267.221,286.139,259.433
54.350,292.000,267.000,287.961,258.980
54.367,292.000,268.000,289.565,258.382
54.383,292.000,268.000,290.869,257.710
54.400,292.000,266.000,292.173,257.037
54.417,290.000,264.000,293.478,256.364
54.433,290.670,261.902,294.782,255.691
54.450,291.339,259.804,296.087,255.018
54.467,292.009,257.706,297.391,254.346
54.483,292.011,255.632,298.696,253.673
54.500,292.013,253.571,300.000,253.000
54.517,292.015,251.767,304.000,253.000
54.533,292.016,250.244,308.000,254.000
54.550,292.011,248.829,308.000,256.000
54.567,292.005,247.415,310.000,257.000
54.583,292.000,246.000,311.000,258.000
54.600,290.602,246.625,311.000,258.000
54.617,290.524,245.317,310.415,257.428
54.633,290.445,244.010,311.886,257.301
54.650,290.366,242.703,313.357,257.174
54.667,290.288,241.395,314.828,257.048
54.683,290.209,240.088,316.300,256.921
54.700,290.130,238.780,317.771,256.794
54.717,291.241,237.880,318.247,257.137
54.733,292.168,237.266,319.278,257.871
54.750,292.532,237.061,320.028,258.492
54.767,293.719,236.183,320.406,258.974
54.783,294.507,235.413,320.839,259.354
54.800,294.291,235.662,321.368,259.867
54.817,295.355,234.637,321.585,260.326
54.833,296.806,233.300,321.786,260.747
54.850,299.122,231.301,323.515,261.885
54.867,300.594,230.251,324.466,262.797
54.883,301.436,230.003,324.931,263.229
54.900,303.068,229.633,325.250,263.824
54.917,305.399,229.547,324.926,263.748
54.933,305.256,229.526,325.342,264.337
54.950,307.352,229.741,326.080,265.055
54.967,307.565,229.673,325.952,265.411
54.983,309.537,229.832,326.810,266.103
55.000,310.810,230.107,327.569,266.756
55.017,311.842,230.308,328.572,267.188
55.033,311.287,230.106,328.426,266.969
55.050,312.751,230.234,329.151,266.504
55.067,314.500,230.951,329.471,266.105
55.083,315.668,231.054,330.709,265.614
55.100,316.204,231.007,332.003,265.264
55.117,316.014,230.940,332.475,264.801
55.133,316.505,231.145,334.106,264.211
55.150,316.565,231.208,335.268,263.525
55.167,317.976,231.612,335.823,263.279
55.183,318.126,231.660,336.234,263.095
55.200,318.600,231.883,336.525,262.943
55.217,319.509,232.381,337.004,262.747
55.233,320.567,232.646,337.778,262.391
55.250,320.533,232.607,337.893,262.358
55.267,320.114,232.666,338.392,262.123
55.283,320.500,232.809,338.711,261.945
55.300,320.533,232.989,339.185,261.771
55.317,321.039,233.473,339.943,261.616
55.333,323.685,234.484,339.959,261.614
55.350,323.148,234.281,339.268,262.026
55.367,324.527,235.407,340.497,261.385
55.383,326.170,236.579,340.486,261.447
55.400,327.005,237.290,340.461,261.635
55.417,329.106,238.554,340.677,261.396
55.433,331.984,235.475,342.301,262.318
55.450,332.000,235.000,343.924,263.241
55.467,333.000,235.000,345.693,263.930
55.483,333.000,235.000,346.347,262.965
55.500,335.000,236.000,347.000,262.000
55.517,348.000,223.000,351.000,266.000
55.533,349.250,217.002,352.042,267.852
55.550,352.128,213.923,353.665,268.775
55.567,355.858,205.978,359.744,273.578
55.583,360.560,202.945,363.423,274.221
55.600,363.368,201.777,365.587,274.162
55.617,366.262,201.583,367.331,273.106
55.633,369.154,202.202,370.425,270.520
55.650,371.409,203.061,372.308,268.042
55.667,373.738,204.100,374.070,265.405
55.683,375.795,205.264,374.876,263.400
55.700,377.359,205.782,376.428,261.003
55.717,378.609,206.505,376.779,260.115
55.733,379.457,206.948,377.872,258.242
55.750,381.112,207.948,378.629,256.881
55.767,382.251,208.415,379.572,255.335
55.783,383.040,208.888,379.681,254.873
55.800,384.157,209.655,380.525,253.626
55.817,384.453,209.682,380.970,252.790
55.833,385.357,210.578,381.466,252.071
55.850,386.751,211.585,382.084,250.677
55.867,387.000,212.000,381.669,251.663
55.883,387.000,215.000,381.058,252.219
55.900,386.401,216.986,380.793,252.665
55.917,387.000,213.000,380.529,253.110
55.933,385.203,220.959,380.264,253.555
55.950,384.604,222.945,380.000,254.000
55.967,384.005,224.931,378.000,255.000
55.983,383.506,227.086,378.766,258.569
56.000,381.854,229.726,365.819,257.981
56.017,380.473,231.044,355.730,252.929
56.033,379.712,234.051,352.189,249.310
56.050,378.869,235.586,348.835,243.829
56.067,378.701,237.189,346.579,238.595
56.083,378.385,240.058,345.710,236.629
56.100,378.267,243.213,344.366,232.947
56.117,378.199,246.642,343.787,230.791
56.133,377.913,248.586,343.007,228.792
56.150,377.079,250.895,342.603,225.896
56.167,376.382,250.947,342.203,224.310
56.183,375.303,250.621,342.690,222.590
56.200,373.790,251.681,343.279,222.433
56.217,371.889,252.823,344.013,221.505
56.233,369.769,253.873,344.892,221.104
56.250,367.296,255.258,347.212,220.077
56.267,365.992,255.668,349.847,219.486
56.283,364.262,256.450,351.169,219.362
56.300,362.732,256.949,352.778,218.939
56.317,360.901,257.364,353.589,219.061
56.333,358.738,257.899,354.457,218.987
56.350,357.688,258.179,354.879,219.150
56.367,355.960,258.456,355.051,219.198
56.383,353.606,258.666,355.869,219.176
56.400,352.818,258.731,356.493,219.280
56.417,351.098,258.863,357.892,219.258
56.433,350.464,258.836,358.840,219.267
56.450,348.932,258.900,358.488,219.428
56.467,348.313,258.850,359.611,219.481
56.483,347.668,258.764,360.991,219.448
56.500,344.891,258.442,360.839,219.654
56.517,341.999,257.272,362.667,219.564
56.533,341.432,255.591,362.498,220.016
56.550,340.554,253.046,364.201,220.695
56.567,340.081,250.826,364.618,221.575
56.583,340.293,249.005,365.502,223.016
56.600,340.486,246.192,366.136,224.422
56.617,340.820,244.413,366.203,224.931
56.633,341.017,242.245,366.793,226.644
56.650,341.489,240.499,367.525,228.193
56.667,341.989,238.552,367.776,229.363
56.683,342.226,237.031,368.414,230.960
56.700,342.833,234.732,368.426,232.088
56.717,343.281,233.128,367.756,234.765
56.733,343.422,231.752,366.602,235.596
56.750,343.675,231.095,365.192,236.902
56.767,344.313,229.654,362.119,239.155
56.783,346.869,225.635,360.650,239.008
56.800,357.468,220.461,355.743,238.464
56.817,365.000,222.000,349.000,238.000
56.833,378.666,210.111,345.929,237.375
56.850,389.265,204.936,341.022,236.831
56.867,400.522,199.122,336.762,232.245
56.883,407.874,199.525,332.952,226.934
56.900,412.329,203.628,331.420,221.504
56.917,413.626,206.263,331.684,216.462
56.933,414.087,207.839,331.546,212.669
56.950,414.790,210.915,331.733,209.521
56.967,415.415,213.497,332.188,206.861
56.983,415.662,215.697,332.582,203.078
57.000,416.016,217.741,332.838,199.935
57.017,415.921,218.325,332.920,198.258
57.033,416.410,220.821,332.880,197.355
57.050,416.738,222.153,333.078,195.030
57.067,416.983,223.678,333.280,193.319
57.083,417.084,224.543,333.638,190.436
57.100,417.051,225.325,333.496,190.618
57.117,417.347,226.685,334.190,188.084
57.133,417.567,228.605,334.757,187.451
57.150,416.762,231.165,335.132,186.964
57.167,415.748,231.312,337.328,185.460
57.183,413.969,231.961,338.341,184.891
57.200,412.650,232.299,340.813,183.486
57.217,410.011,233.634,341.384,183.610
57.233,407.245,234.630,343.983,182.932
57.250,405.029,234.876,345.426,182.634
57.267,402.643,235.304,347.193,182.276
57.283,400.576,235.376,348.570,181.781
57.300,399.118,235.579,349.614,181.460
57.317,397.015,235.736,349.873,181.786
57.333,395.290,236.131,351.580,181.544
57.350,394.236,236.033,352.632,181.675
57.367,394.305,235.917,354.270,181.547
57.383,391.947,236.198,354.357,181.721
57.400,391.723,236.024,355.216,181.470
57.417,390.740,235.984,356.405,181.918
57.433,389.287,236.031,356.261,182.050
57.450,385.300,236.112,356.630,182.020
57.467,383.460,235.542,359.777,182.187
57.483,382.045,234.472,360.308,182.292
57.500,379.226,232.945,359.951,182.028
57.517,377.498,232.108,360.173,182.173
57.533,374.303,229.585,361.034,182.117
57.550,372.333,228.107,360.774,182.251
57.567,370.756,226.879,362.286,182.395
57.583,369.122,225.625,362.699,182.384
57.600,367.540,224.418,363.081,182.293
57.617,366.421,223.631,363.611,182.640
57.633,364.945,222.267,364.481,182.706
57.650,363.939,221.562,365.649,183.066
57.667,362.802,220.321,364.764,183.677
57.683,361.983,219.712,364.183,184.376
57.700,360.653,218.195,363.635,184.897
57.717,359.852,217.262,363.751,186.100
57.733,358.947,216.222,364.881,188.526
57.750,358.394,215.988,364.957,190.222
57.767,357.343,214.455,365.378,192.038
57.783,356.686,213.727,365.429,192.893
57.800,355.990,212.559,365.801,194.003
57.817,355.309,211.566,366.012,195.159
57.833,355.486,212.169,366.057,195.856
57.850,349.000,204.000,369.762,201.114
57.867,341.000,190.000,373.466,206.373
57.883,332.225,184.573,377.170,211.631
57.900,320.845,181.432,375.731,221.003
57.917,319.158,175.936,372.096,226.823
57.933,322.521,169.634,368.427,229.472
57.950,325.378,167.237,364.624,231.515
57.967,328.890,164.627,361.505,232.163
57.983,332.528,161.733,359.207,232.438
58.000,335.380,159.671,358.233,232.140
58.017,336.344,159.127,356.406,232.344
58.033,338.985,157.024,354.190,232.886
58.050,340.804,155.589,353.317,232.804
58.067,341.937,154.564,352.401,232.852
58.083,343.872,153.270,350.940,232.859
58.100,345.283,152.249,349.180,232.950
58.117,346.750,151.085,346.998,232.973
58.133,348.457,150.103,345.667,231.748
58.150,349.963,149.037,342.821,229.808
58.167,350.577,148.622,341.224,227.115
58.183,351.297,148.122,339.653,224.645
58.200,353.093,146.945,338.003,221.779
58.217,353.397,146.766,336.926,219.662
58.233,356.056,145.453,335.762,217.261
58.250,357.171,144.887,334.588,215.077
58.267,358.258,144.922,333.496,212.746
58.283,359.551,145.187,332.611,211.139
58.300,361.415,146.138,331.747,209.905
58.317,362.258,146.600,330.903,208.039
58.333,364.193,147.602,330.168,206.149
58.350,365.900,148.974,329.880,205.416
58.367,366.718,149.814,328.631,202.812
58.383,368.393,150.891,328.500,202.570
58.400,369.608,151.803,327.933,201.231
58.417,370.285,152.403,327.260,200.000
58.433,371.591,153.796,326.869,198.871
58.450,371.857,154.116,326.065,197.007
58.467,372.974,155.277,325.789,195.889
58.483,373.310,155.949,325.418,194.539
58.500,374.242,157.200,325.106,192.911
58.517,374.225,157.578,324.608,192.219
58.533,374.561,158.507,324.576,191.852
58.550,375.242,159.828,324.321,190.607
58.567,375.358,160.357,323.784,188.514
58.583,375.501,161.087,323.030,185.507
58.600,375.788,161.649,323.806,182.905
58.617,376.008,162.607,325.325,181.654
58.633,376.528,163.544,326.983,179.783
58.650,376.822,164.552,328.817,178.233
58.667,377.439,165.751,332.051,176.296
58.683,377.644,166.754,334.513,175.409
58.700,377.710,167.107,336.391,174.533
58.717,377.732,167.513,338.151,174.015
58.733,378.175,168.259,338.916,173.681
58.750,378.308,169.045,340.533,173.108
58.767,378.875,169.781,342.976,172.250
58.783,379.441,171.327,344.015,172.030
58.800,379.756,171.778,345.186,171.740
58.817,380.186,172.630,347.345,171.103
58.833,381.215,175.636,348.207,170.817
58.850,381.431,176.237,351.256,169.839
58.867,381.355,178.298,351.993,169.894
58.883,381.194,178.318,353.447,169.675
58.900,380.681,180.608,354.871,169.252
58.917,380.046,181.709,356.468,168.971
58.933,379.350,182.785,357.775,168.830
58.950,377.951,184.832,359.537,168.617
58.967,376.838,185.842,361.814,168.092
58.983,375.882,187.150,363.665,168.041
59.000,375.360,188.039,365.443,168.563
59.017,372.100,189.060,365.540,169.208
59.033,366.800,185.294,368.069,171.421
59.050,360.000,179.000,370.599,173.634
59.067,355.000,173.000,373.128,175.847
59.083,348.000,170.000,375.657,178.059
59.100,345.600,170.226,378.186,180.272
59.117,342.705,173.805,378.058,181.720
59.133,340.833,178.845,377.916,184.640
59.150,340.522,181.990,378.466,187.669
59.167,340.121,184.964,379.410,190.746
59.183,339.709,188.772,379.729,191.575
59.200,339.617,191.117,380.100,192.588
59.217,339.331,193.757,380.365,193.636
59.233,339.477,196.765,380.610,194.744
59.250,339.636,198.732,381.063,194.702
59.267,339.921,200.620,381.348,196.914
59.283,340.155,201.621,381.468,197.222
59.300,340.476,204.175,381.445,198.363
59.317,341.093,206.974,381.684,198.778
59.333,341.400,209.355,381.734,201.127
59.350,341.296,211.713,382.606,200.495
59.367,341.397,213.497,382.434,200.699
59.383,341.501,213.960,382.614,202.031
59.400,341.685,215.351,382.682,202.263
59.417,341.730,216.475,383.023,202.233
59.433,341.901,217.438,382.908,203.088
59.450,341.957,218.465,382.803,203.486
59.467,342.140,219.818,382.768,204.812
59.483,342.199,220.066,382.894,204.408
59.500,342.523,222.010,382.977,204.504
59.517,342.317,222.578,383.205,203.809
59.533,342.401,224.342,383.421,204.311
59.550,342.320,225.157,383.547,205.043
59.567,342.546,226.830,383.399,204.713
59.583,342.602,227.255,383.326,204.907
59.600,342.189,228.655,383.326,204.907
59.617,342.170,229.399,383.364,205.234
59.633,342.151,230.032,383.369,205.490
59.650,342.093,230.476,383.389,205.598
59.667,341.831,231.507,383.545,205.771
59.683,341.836,231.663,383.742,205.418
59.700,341.636,234.312,383.542,206.346
59.717,341.696,233.912,383.431,206.992
59.733,341.772,234.729,383.376,207.445
59.750,342.106,235.760,383.587,206.679
59.767,342.251,235.914,383.587,206.679
59.783,342.972,236.499,383.606,207.040
59.800,343.891,237.497,383.415,207.300
59.817,344.380,238.015,383.421,207.401
59.833,345.250,238.528,383.448,207.683
59.850,346.071,239.314,383.448,207.683
59.867,347.066,239.768,383.281,208.245
59.883,347.051,239.842,383.281,208.245
59.900,348.471,240.557,383.281,208.245
59.917,349.120,240.743,383.281,208.245
59.933,349.933,241.103,383.278,208.376
59.950,350.269,241.053,383.299,207.845
59.967,350.709,241.237,382.548,209.190
59.983,350.881,241.285,381.052,211.090
60.000,352.101,241.683,379.880,213.248
60.017,352.264,241.684,379.119,214.227
60.033,352.635,241.744,378.314,215.822
60.050,352.973,241.760,377.611,217.146
60.067,353.797,242.053,377.092,218.508
60.083,353.949,241.901,376.823,219.310
60.100,354.196,241.894,376.542,219.629
60.117,354.426,242.029,375.941,220.893
60.133,354.463,242.057,374.948,222.882
60.150,354.549,241.947,374.425,223.792
60.167,354.635,241.836,373.902,224.702
60.183,354.721,241.726,373.380,225.612
60.200,354.807,241.615,372.857,226.521
60.217,354.893,241.505,372.334,227.431
60.233,354.979,241.394,371.811,228.341
60.250,355.065,241.284,371.289,229.251
60.267,355.151,241.173,370.766,230.161
60.283,355.237,241.062,370.243,231.071
60.300,355.323,240.952,369.721,231.981
60.317,355.409,240.841,369.198,232.890
60.333,355.495,240.731,368.675,233.800
60.350,355.581,240.620,368.152,234.710
60.367,355.667,240.510,367.630,235.620
60.383,355.753,240.399,367.107,236.530
60.400,355.839,240.289,366.584,237.440
60.417,355.925,240.178,366.061,238.350
60.433,356.011,240.068,365.539,239.259
60.450,356.097,239.957,365.036,240.009
60.467,356.183,239.846,364.533,240.758
60.483,356.269,239.736,364.030,241.507
60.500,356.355,239.625,363.527,242.256
60.517,356.440,239.515,363.024,243.006
60.533,356.526,239.404,362.521,243.755
60.550,356.612,239.294,362.018,244.504
60.567,356.698,239.183,361.515,245.254
60.583,356.784,239.073,361.012,246.003
60.600,356.870,238.962,360.509,246.752
60.617,356.956,238.852,360.006,247.501
60.633,357.042,238.741,359.503,248.251
60.650,357.128,238.631,359.000,249.000
60.667,357.214,238.520,358.220,251.997
60.683,357.300,238.409,357.698,252.907
60.700,357.386,238.299,357.175,253.817
60.717,357.472,238.188,356.652,254.727
60.733,357.558,238.078,356.130,255.637
60.750,357.644,237.967,355.607,256.547
60.767,357.730,237.857,355.084,257.457
60.783,357.816,237.746,354.561,258.366
60.800,357.902,237.636,354.039,259.276
60.817,357.988,237.525,353.516,260.186
60.833,358.074,237.415,352.993,261.096
60.850,358.160,237.304,352.470,262.006
60.867,358.246,237.194,351.948,262.916
60.883,358.332,237.083,351.425,263.826
60.900,358.418,236.972,350.902,264.735
60.917,358.504,236.862,350.380,265.645
60.933,358.589,236.751,349.857,266.555
60.950,358.675,236.641,349.334,267.465
60.967,359.295,236.417,349.166,267.113
60.983,358.555,236.175,348.548,266.830
61.000,358.077,236.139,346.265,265.584
61.017,358.802,235.934,345.476,264.398
61.033,359.118,235.894,343.477,262.616
61.050,358.284,235.591,343.100,261.467
61.067,359.047,235.727,341.925,260.274
61.083,359.014,235.658,341.298,258.920
61.100,358.963,235.470,339.938,256.792
61.117,359.531,235.532,338.285,254.823
61.133,360.373,235.956,337.139,253.020
61.150,360.041,236.226,336.997,252.385
61.167,360.712,237.958,337.384,252.647
61.183,360.875,238.837,335.767,250.439
61.200,360.875,240.102,336.015,250.363
61.217,360.841,241.787,335.030,249.064
61.233,360.947,243.796,334.250,247.990
61.250,360.755,244.511,333.852,247.552
61.267,360.424,245.844,332.635,246.339
61.283,360.079,246.860,332.635,245.899
61.300,360.068,248.571,332.282,245.064
61.317,359.755,250.366,331.739,244.207
61.333,359.406,250.580,331.487,242.995
61.350,359.104,251.039,332.202,243.697
61.367,358.705,252.487,332.476,242.080
61.383,358.153,251.896,332.806,241.706
61.400,357.707,253.349,333.577,240.792
61.417,357.342,253.383,333.815,239.741
61.433,356.578,254.833,334.159,239.410
61.450,355.155,255.877,335.069,236.982
61.467,353.725,256.110,335.841,235.609
61.483,352.072,255.529,336.081,235.348
61.500,352.000,254.000,337.495,237.496
61.517,353.000,254.000,335.000,237.000
61.533,353.000,254.000,339.000,236.000
61.550,350.330,250.830,340.567,239.231
61.567,347.660,247.660,341.283,241.116
61.583,344.991,244.490,342.000,243.000
61.600,342.321,241.321,345.267,248.925
61.617,339.651,238.151,346.834,252.156
61.633,337.426,235.509,348.807,254.682
61.650,335.604,233.198,350.221,256.831
61.667,335.794,231.112,350.639,259.507
61.683,336.643,227.952,351.105,263.192
61.700,336.840,226.830,351.598,268.049
61.717,337.517,225.754,351.587,269.960
61.733,337.960,224.261,351.539,271.342
61.750,338.968,221.265,351.285,275.019
61.767,339.696,219.456,350.550,276.643
61.783,340.625,217.346,348.900,277.919
61.800,341.147,216.299,346.352,279.775
61.817,342.342,213.577,343.283,281.468
61.833,342.427,212.974,341.281,282.139
61.850,343.498,210.860,340.444,282.014
61.867,344.344,209.136,337.529,283.102
61.883,344.912,208.241,336.692,283.381
61.900,345.211,207.265,335.855,283.451
61.917,346.324,205.524,334.603,283.805
61.933,346.959,204.572,332.942,284.448
61.950,347.320,203.877,330.686,285.061
61.967,347.529,203.165,330.216,285.198
61.983,348.278,202.153,329.025,285.575
62.000,348.709,201.755,328.380,285.591
62.017,349.561,201.018,327.828,285.765
62.033,350.196,200.889,327.617,285.717
62.050,350.223,201.648,326.485,286.089
62.067,350.083,202.002,325.510,286.466
62.083,350.666,202.980,324.823,286.638
62.100,352.324,204.387,324.182,286.721
62.117,352.940,205.487,322.755,287.260
62.133,354.023,207.164,321.803,287.578
62.150,354.589,208.372,321.590,287.607
62.167,355.028,209.548,321.619,287.472
62.183,355.567,211.008,320.908,287.682
62.200,356.048,212.181,319.829,288.205
62.217,356.598,213.615,319.030,288.003
62.233,356.658,214.464,317.857,287.960
62.250,356.962,215.566,317.881,287.903
62.267,357.501,216.996,317.610,287.179
62.283,357.570,217.649,317.414,286.321
62.300,357.902,218.694,316.871,285.703
62.317,357.974,219.006,315.120,283.606
62.333,358.187,220.301,315.334,283.210
62.350,358.456,221.285,314.914,282.084
62.367,358.444,221.742,314.707,281.248
62.383,358.595,222.148,314.539,281.027
62.400,359.001,223.162,314.038,279.444
62.417,359.029,224.020,313.447,277.803
62.433,359.134,224.312,313.120,277.631
62.450,359.672,225.590,312.729,276.748
62.467,359.768,226.318,312.600,275.979
62.483,359.878,226.895,312.660,275.877
62.500,359.799,226.669,312.739,275.377
62.517,359.923,227.071,312.547,275.075
62.533,360.095,227.734,312.100,273.918
62.550,360.263,228.152,311.949,273.878
62.567,360.203,228.237,311.949,273.878
62.583,360.730,229.561,311.875,273.168
62.600,360.962,230.333,312.402,272.558
62.617,360.690,230.261,312.878,271.105
62.633,360.989,232.061,314.648,269.847
62.650,360.767,232.977,316.028,268.425
62.667,360.025,233.008,318.715,266.135
62.683,359.104,234.793,319.716,265.523
62.700,358.272,235.781,321.206,263.482
62.717,356.612,237.754,323.445,261.090
62.733,357.038,239.910,322.351,258.632
62.750,357.465,242.067,322.000,255.000
62.767,356.000,244.000,322.000,254.000
62.783,353.000,248.000,323.000,252.000
62.800,358.000,246.000,323.000,249.000
62.817,359.170,250.693,318.000,245.000
62.833,359.596,252.850,315.791,243.883
62.850,361.835,250.519,320.729,233.604
62.867,359.909,243.023,324.332,223.708
62.883,358.558,239.082,323.115,216.898
62.900,358.163,236.201,318.120,214.317
62.917,357.522,232.756,312.801,213.548
62.933,356.995,228.962,308.216,213.500
62.950,357.080,225.067,304.114,214.642
62.967,357.023,222.602,299.812,215.705
62.983,356.878,221.690,296.771,216.517
63.000,357.001,220.496,293.677,217.722
63.017,356.401,218.734,291.840,218.415
63.033,355.885,217.133,289.204,219.785
63.050,355.660,216.575,286.939,220.606
63.067,354.674,214.287,285.307,221.506
63.083,354.340,213.463,283.802,222.338
63.100,353.729,211.349,282.233,223.142
63.117,353.167,209.924,280.630,224.106
63.133,352.331,208.528,279.775,224.663
63.150,351.701,207.621,278.544,225.314
63.167,350.273,206.911,277.488,226.192
63.183,348.554,206.004,276.396,228.422
63.200,346.796,205.371,276.892,228.349
63.217,344.557,204.897,277.691,229.760
63.233,343.089,204.445,278.783,232.172
63.250,341.122,203.856,279.714,233.389
63.267,339.064,203.523,280.823,235.305
63.283,338.448,203.258,282.023,236.953
63.300,337.171,202.888,282.975,238.317
63.317,335.777,202.676,283.381,238.786
63.333,334.938,202.796,283.967,239.657
63.350,332.702,202.808,284.937,240.974
63.367,331.992,203.154,285.312,241.364
63.383,332.084,203.401,286.287,242.454
63.400,330.183,204.721,286.414,242.614
63.417,327.095,206.785,287.669,244.529
63.433,324.004,208.721,287.736,244.374
63.450,321.258,210.563,289.218,245.628
63.467,318.096,212.228,289.754,246.063
63.483,315.601,213.787,290.922,246.738
63.500,312.536,215.701,292.449,247.860
63.517,310.504,217.635,293.188,248.407
63.533,308.922,218.849,293.827,249.019
63.550,307.100,220.255,295.005,249.822
63.567,305.371,222.214,297.900,250.181
63.583,301.911,222.642,305.755,245.665
63.600,298.450,223.070,312.000,242.000
63.617,294.990,223.498,321.464,236.633
63.633,300.478,215.947,339.544,248.028
63.650,305.686,208.619,354.084,250.662
63.667,309.755,203.767,360.168,247.867
63.683,313.220,199.295,362.106,244.602
63.700,316.842,195.484,362.605,238.404
63.717,319.113,193.004,362.594,233.503
63.733,321.251,191.280,362.107,229.322
63.750,323.639,189.938,361.716,226.846
63.767,326.065,188.919,361.352,224.154
