time,x1,y1,x2,y2
82.500,567.680,292.473,242.529,118.204
82.517,567.651,293.869,242.774,118.297
82.533,567.763,294.714,242.577,118.194
82.550,568.036,294.911,242.577,118.194
82.567,568.667,296.849,241.979,118.002
82.583,569.202,298.498,241.593,117.739
82.600,569.271,300.331,240.626,116.867
82.617,569.011,301.556,239.142,116.029
82.633,569.309,302.338,239.290,115.836
82.650,569.303,305.315,239.777,115.716
82.667,569.174,308.177,239.184,115.006
82.683,568.949,308.495,240.057,115.723
82.700,569.146,310.100,240.400,116.424
82.717,569.078,311.201,240.580,116.806
82.733,569.157,312.383,239.791,115.439
82.750,569.130,312.721,240.183,116.313
82.767,569.710,315.343,240.039,115.900
82.783,569.710,316.343,238.698,113.377
82.800,569.631,317.509,238.943,111.488
82.817,569.825,318.848,239.406,108.272
82.833,569.680,318.509,239.768,105.531
82.850,569.722,319.546,240.525,105.984
82.867,569.787,320.391,241.639,109.092
82.883,569.770,321.172,242.434,111.272
82.900,570.393,324.060,243.402,113.875
82.917,570.392,324.410,244.261,116.822
82.933,570.468,325.357,244.980,118.587
82.950,570.472,325.562,244.777,121.120
82.967,570.518,326.498,244.622,121.693
82.983,570.529,326.965,243.815,120.437
83.000,570.268,326.636,243.306,119.603
83.017,570.291,327.089,243.211,120.001
83.033,570.549,327.774,242.954,119.564
83.050,570.321,327.536,243.063,120.067
83.067,570.512,329.514,243.087,120.060
83.083,570.381,329.395,243.087,120.060
83.100,570.530,330.476,243.087,120.060
83.117,570.455,330.758,243.087,120.060
83.133,570.527,331.387,243.135,120.193
83.150,570.544,331.823,243.161,120.667
83.167,570.453,331.736,243.306,120.686
83.183,570.405,332.207,243.406,120.972
83.200,570.469,332.584,243.647,121.458
83.217,570.442,332.869,244.240,121.859
83.233,570.444,333.879,245.884,121.815
83.250,570.379,334.120,247.797,121.960
83.267,570.322,334.596,250.746,121.919
83.283,570.376,334.756,253.344,122.052
83.300,570.478,335.573,256.223,121.703
83.317,570.482,335.371,255.425,122.867
83.333,570.919,337.192,259.659,122.545
83.350,570.919,337.192,261.909,122.617
83.367,570.858,337.487,262.026,123.218
83.383,570.968,338.194,263.456,123.230
83.400,571.106,338.218,264.804,123.257
83.417,571.142,339.011,265.260,123.802
83.433,571.145,339.458,265.736,123.972
83.450,571.135,339.418,266.385,123.992
83.467,571.219,340.614,266.964,124.235
83.483,571.203,340.569,267.177,124.543
83.500,571.238,341.144,267.497,124.709
83.517,571.185,341.029,267.855,124.904
83.533,571.155,342.398,267.982,125.194
83.550,570.833,342.609,268.248,125.240
83.567,568.628,347.222,267.740,125.874
83.583,567.588,349.515,268.655,125.692
83.600,567.145,350.601,268.879,125.814
83.617,566.171,353.676,269.191,125.821
83.633,565.372,356.522,268.665,126.069
83.650,564.928,357.997,268.603,126.588
83.667,564.367,360.088,268.585,126.824
83.683,563.791,362.099,268.998,126.567
83.700,562.956,364.336,268.857,126.552
83.717,562.135,366.651,269.115,126.671
83.733,562.118,366.997,268.948,126.928
83.750,561.586,368.804,268.839,127.019
83.767,561.223,369.829,268.642,127.155
83.783,560.897,370.793,268.782,127.444
83.800,560.060,373.478,269.205,127.872
83.817,560.122,373.713,271.874,128.299
83.833,559.709,374.714,274.993,129.920
83.850,559.274,376.347,276.508,131.057
83.867,558.971,377.467,278.092,131.892
83.883,558.654,378.454,280.901,133.122
83.900,558.582,378.639,282.595,134.055
83.917,558.346,379.094,283.473,134.269
83.933,558.077,380.662,285.446,135.038
83.950,557.750,381.600,287.616,135.906
83.967,557.433,382.865,288.581,136.320
83.983,557.325,383.181,290.842,136.809
84.000,556.972,384.191,291.487,137.364
84.017,556.744,385.123,291.573,137.539
84.033,556.719,385.318,293.435,138.056
84.050,556.080,387.037,293.455,138.158
84.067,555.968,387.194,295.455,138.650
84.083,555.793,388.056,295.757,138.992
84.100,555.702,388.510,297.094,139.536
84.117,555.397,389.373,298.325,140.029
84.133,555.067,390.488,298.789,140.158
84.150,555.152,390.335,299.619,140.552
84.167,555.285,390.075,300.188,140.672
84.183,555.035,391.333,301.455,141.386
84.200,554.840,391.831,302.621,141.641
84.217,554.754,392.476,303.228,141.924
84.233,554.535,393.228,304.262,141.995
84.250,554.440,393.680,304.211,142.342
84.267,554.054,394.650,305.363,142.662
84.283,554.092,394.570,305.787,142.886
84.300,554.007,395.042,306.731,143.139
84.317,553.747,395.802,307.298,143.425
84.333,553.684,395.864,307.801,143.493
84.350,553.639,396.452,308.400,143.794
84.367,553.501,397.477,309.559,144.097
84.383,553.435,397.761,309.195,144.281
84.400,553.159,398.399,309.928,144.568
84.417,552.933,399.515,311.840,145.052
84.433,552.904,399.508,312.161,145.121
84.450,553.047,399.230,312.157,145.404
84.467,552.886,399.516,312.775,145.433
84.483,552.595,400.422,313.818,145.880
84.500,552.523,400.588,313.815,145.906
84.517,552.535,401.526,314.683,146.187
84.533,552.448,401.687,315.008,146.302
84.550,552.403,401.949,315.125,146.357
84.567,552.422,401.979,315.885,146.496
84.583,552.384,402.337,316.226,146.705
84.600,552.368,402.273,316.169,146.718
84.617,552.221,402.371,317.072,146.831
84.633,552.063,402.899,317.489,146.943
84.650,552.051,403.193,318.457,147.453
84.667,552.018,403.084,318.307,147.225
84.683,551.762,404.408,319.801,147.670
84.700,551.795,404.383,319.635,147.635
84.717,551.583,405.219,321.754,148.182
84.733,551.550,405.315,322.021,148.665
84.750,551.452,405.365,321.390,148.880
84.767,551.140,406.992,322.784,150.429
84.783,551.088,407.179,322.004,151.399
84.800,550.916,407.235,322.180,154.283
84.817,550.581,407.989,322.401,157.010
84.833,550.171,408.461,322.376,159.691
84.850,549.755,408.449,322.532,163.302
84.867,548.741,409.354,322.851,165.872
84.883,548.013,409.986,322.856,168.323
84.900,547.046,410.296,323.176,171.434
84.917,546.719,410.708,323.218,173.350
84.933,545.746,411.552,323.245,175.319
84.950,545.465,411.801,322.951,176.509
84.967,543.209,413.309,323.574,178.961
84.983,543.388,413.232,323.530,179.970
85.000,542.412,414.053,323.277,181.511
85.017,542.372,414.034,323.163,183.101
85.033,541.565,414.516,323.218,183.775
85.050,541.235,414.706,323.194,185.308
85.067,540.653,415.151,323.069,186.386
85.083,540.463,415.203,323.078,188.640
85.100,539.843,415.677,323.071,189.211
85.117,539.205,416.138,323.079,190.663
85.133,538.670,416.365,323.090,191.828
85.150,538.807,416.222,323.066,193.230
85.167,537.547,417.004,323.006,194.298
85.183,537.271,417.260,323.048,194.729
85.200,536.622,417.608,323.130,195.343
85.217,535.421,418.320,323.157,196.555
85.233,533.816,418.158,323.154,197.417
85.250,532.290,418.197,323.144,198.562
85.267,529.909,417.747,323.140,199.094
85.283,528.734,417.645,323.007,199.852
85.300,527.857,417.605,322.947,200.641
85.317,528.056,417.357,323.041,201.816
85.333,526.138,417.187,322.872,201.878
85.350,524.489,417.189,322.901,203.244
85.367,523.444,417.098,322.863,204.949
85.383,523.918,416.964,323.065,204.909
85.400,521.923,416.951,323.040,206.179
85.417,521.440,416.983,322.945,206.026
85.433,519.275,417.236,323.139,206.801
85.450,519.661,417.073,323.038,207.824
85.467,519.959,416.767,323.005,209.305
85.483,519.551,416.715,322.940,209.774
85.500,518.695,416.683,322.803,208.807
85.517,518.539,416.758,322.836,210.272
85.533,518.539,416.758,322.816,210.968
85.550,517.678,416.765,322.744,211.292
85.567,515.487,416.768,322.812,212.668
85.583,514.519,416.449,322.774,213.122
85.600,514.060,416.458,322.766,213.420
85.617,513.060,416.558,322.954,214.377
85.633,512.671,417.252,322.873,214.116
85.650,512.408,418.047,322.890,215.724
85.667,512.459,418.295,322.929,216.120
85.683,512.232,419.184,322.929,216.120
85.700,512.095,419.410,322.433,217.240
85.717,512.090,420.510,322.529,217.709
85.733,512.202,421.217,322.307,218.635
85.750,511.818,422.594,322.493,218.967
85.767,511.878,423.269,322.492,219.582
85.783,512.208,422.533,322.510,220.065
85.800,512.250,423.031,322.470,221.416
85.817,512.159,424.104,321.774,222.661
85.833,512.273,423.301,320.643,223.445
85.850,512.198,426.768,318.094,225.246
85.867,512.208,427.042,315.540,226.661
85.883,512.328,426.558,312.703,228.473
85.900,512.430,426.685,309.606,230.474
85.917,512.749,427.260,307.265,231.922
85.933,512.980,427.653,305.094,233.387
85.950,513.389,429.434,303.545,234.395
85.967,513.759,430.623,300.095,236.694
85.983,513.704,430.623,297.939,237.958
86.000,514.009,432.224,296.923,238.651
86.017,514.045,432.320,295.360,239.596
86.033,514.092,432.412,293.590,240.745
86.050,514.222,432.910,291.905,241.777
86.067,514.149,432.490,291.044,242.181
86.083,514.742,433.683,290.576,242.383
86.100,514.742,433.683,288.596,243.704
86.117,514.827,434.416,287.235,244.525
86.133,515.151,434.789,286.478,244.923
86.150,515.269,435.047,285.208,245.421
86.167,515.225,435.488,283.326,246.535
86.183,515.185,435.297,281.890,247.255
86.200,515.395,435.841,280.561,248.054
86.217,515.468,435.972,280.351,248.022
86.233,515.586,436.346,280.106,248.314
86.250,515.574,436.111,278.842,248.916
86.267,515.575,436.045,277.711,249.450
86.283,515.575,436.045,276.358,250.279
86.300,516.046,436.855,275.774,250.569
86.317,515.999,436.680,275.620,250.612
86.333,515.999,436.680,274.117,251.200
86.350,516.202,436.923,273.614,251.529
86.367,516.855,438.904,271.879,252.398
86.383,516.235,439.602,271.126,252.928
86.400,515.968,440.857,270.889,252.973
86.417,515.717,444.538,270.136,253.386
86.433,515.815,448.131,269.162,253.970
86.450,516.059,450.488,265.935,254.702
86.467,516.270,454.112,264.271,253.784
86.483,516.223,456.397,261.901,252.702
86.500,516.068,458.113,258.121,250.824
86.517,516.195,459.967,254.678,248.889
86.533,516.281,461.895,249.735,246.165
86.550,516.265,464.544,247.946,245.375
86.567,516.502,466.385,243.861,243.487
86.583,516.631,468.269,241.662,242.208
86.600,516.593,470.582,239.230,240.968
86.617,516.602,471.994,235.834,239.461
86.633,516.921,473.348,233.655,238.502
86.650,516.798,474.873,231.390,237.433
86.667,516.849,476.651,229.841,236.677
86.683,516.849,477.154,227.409,235.575
86.700,516.921,478.349,226.410,235.074
86.717,516.934,479.694,224.862,234.326
86.733,517.044,480.061,222.508,233.220
86.750,517.047,480.612,221.489,232.716
86.767,517.166,482.052,220.288,232.161
86.783,517.842,484.113,219.191,231.719
86.800,517.718,484.229,217.996,231.085
86.817,517.739,483.990,216.760,230.429
86.833,518.759,484.050,215.865,230.249
86.850,518.675,483.908,214.208,229.332
86.867,521.061,483.930,213.855,229.395
86.883,523.898,483.385,212.875,228.920
86.900,525.999,482.911,212.279,228.634
86.917,526.545,482.724,211.069,228.077
86.933,527.915,482.348,209.907,227.465
86.950,529.398,482.143,208.693,227.067
86.967,530.226,481.859,207.307,226.286
86.983,531.031,481.482,206.539,226.054
87.000,532.131,481.166,206.458,226.107
87.017,532.678,481.007,206.117,225.932
87.033,533.478,480.648,204.349,225.163
87.050,533.681,480.569,204.017,225.016
87.067,534.283,480.378,203.073,224.655
87.083,534.172,480.408,203.010,224.657
87.100,535.126,480.195,200.736,223.952
87.117,535.484,480.089,200.232,223.490
87.133,536.409,479.892,199.991,223.525
87.150,536.690,479.913,199.649,223.426
87.167,536.203,479.919,198.505,222.771
87.183,538.110,479.272,197.737,222.548
87.200,538.216,479.292,197.652,222.299
87.217,538.587,479.221,196.912,221.947
87.233,538.863,479.075,196.950,221.949
87.250,538.743,479.178,196.487,221.022
87.267,538.799,479.245,197.104,220.493
87.283,539.441,479.029,197.015,219.504
87.300,540.407,478.885,197.490,219.243
87.317,540.407,478.885,197.031,217.363
87.333,540.709,478.827,196.746,215.529
87.350,540.866,478.784,196.775,214.748
87.367,541.865,478.646,196.992,214.484
87.383,543.501,478.010,197.018,213.116
87.400,543.779,477.131,197.121,212.605
87.417,543.563,476.439,197.059,212.120
87.433,544.779,474.193,196.936,211.665
87.450,545.049,473.424,197.168,211.261
87.467,546.107,470.907,196.949,209.791
87.483,547.508,468.280,197.038,209.326
87.500,549.057,465.537,196.915,208.063
87.517,549.539,463.973,197.051,208.090
87.533,550.642,461.474,197.081,207.338
87.550,551.415,459.664,196.830,206.063
87.567,551.700,458.026,197.229,207.270
87.583,551.655,457.358,197.305,207.336
87.600,551.988,456.440,197.368,206.808
87.617,552.208,455.533,196.858,205.538
87.633,552.442,453.293,197.283,205.541
87.650,551.816,451.855,196.764,205.149
87.667,551.092,450.044,196.147,205.168
87.683,549.892,446.740,196.225,205.331
87.700,549.098,443.422,194.473,205.019
87.717,548.379,440.477,191.678,204.338
87.733,547.843,437.758,190.956,204.531
87.750,547.066,434.226,189.322,204.806
87.767,546.075,431.161,189.369,204.955
87.783,545.608,429.746,188.753,204.862
87.800,544.802,427.375,188.358,205.118
87.817,544.319,425.640,188.094,205.486
87.833,543.623,423.580,187.883,205.429
87.850,543.281,422.598,186.625,205.407
87.867,542.913,421.926,186.612,205.379
87.883,542.202,419.240,184.969,205.809
87.900,541.797,418.519,185.347,205.834
87.917,541.301,416.672,185.430,206.233
87.933,540.784,415.406,184.050,206.743
87.950,540.636,414.502,184.708,207.758
87.967,539.996,412.475,183.468,209.947
87.983,539.690,411.647,182.178,212.263
88.000,539.126,409.985,180.456,214.515
88.017,538.965,409.185,178.978,217.008
88.033,538.608,408.148,178.001,218.042
88.050,537.884,406.710,177.285,219.683
88.067,537.890,406.483,176.568,220.590
88.083,537.447,404.877,175.558,222.018
88.100,536.915,403.738,174.533,223.316
88.117,536.839,403.260,173.793,224.347
88.133,536.530,402.348,172.878,225.379
88.150,536.279,401.718,172.630,225.786
88.167,535.830,400.203,171.599,226.857
88.183,535.812,399.469,170.912,227.840
88.200,535.746,399.814,170.764,228.110
88.217,535.517,399.270,170.140,228.689
88.233,535.026,397.810,169.294,229.636
88.250,534.901,397.272,168.901,230.032
88.267,534.753,396.142,169.057,230.191
88.283,534.682,396.019,168.141,231.028
88.300,534.290,395.025,167.674,231.563
88.317,533.903,394.411,167.508,231.776
88.333,533.660,393.131,166.645,232.699
88.350,533.699,392.872,166.587,232.793
88.367,533.275,392.007,165.601,233.776
88.383,533.152,392.183,165.357,234.031
88.400,533.041,391.557,165.049,234.416
88.417,532.820,390.635,164.616,234.765
88.433,532.737,389.895,164.367,235.057
88.450,532.579,389.762,164.051,235.342
88.467,532.451,389.519,164.097,235.391
88.483,532.088,388.198,160.859,238.183
88.500,532.183,388.553,161.198,239.334
88.517,531.842,387.318,160.844,241.186
88.533,531.656,386.739,160.429,244.053
88.550,531.521,386.491,160.275,246.298
88.567,531.334,386.514,159.765,248.855
88.583,531.353,385.704,159.375,251.554
88.600,531.421,385.915,158.856,253.518
88.617,531.218,385.022,158.433,255.643
88.633,530.922,383.964,158.085,256.789
88.650,530.673,383.101,157.919,258.010
88.667,530.450,382.809,157.445,260.056
88.683,530.450,382.809,157.072,261.408
88.700,530.601,382.830,156.871,263.046
88.717,530.276,382.293,156.571,263.696
88.733,530.233,382.138,156.330,264.974
88.750,530.309,381.890,155.846,266.916
88.767,530.083,380.737,155.832,267.374
88.783,530.059,380.486,155.531,268.474
88.800,529.450,378.210,155.330,269.541
88.817,529.052,378.789,155.070,270.596
88.833,527.360,377.643,155.007,271.447
88.850,523.837,375.471,154.836,272.222
88.867,519.885,372.986,154.671,272.575
88.883,515.581,370.125,154.381,273.936
88.900,513.204,368.493,154.238,274.661
88.917,511.092,366.973,154.090,275.379
88.933,507.808,365.002,154.116,275.400
88.950,506.115,364.043,153.706,276.673
88.967,503.828,362.739,153.233,278.169
88.983,501.633,361.386,153.115,278.628
89.000,500.199,360.446,152.837,279.824
89.017,497.034,358.736,152.978,279.796
89.033,495.141,357.687,152.716,280.846
89.050,493.711,356.967,152.752,280.746
89.067,491.467,355.657,152.345,282.229
89.083,489.701,354.769,152.352,282.239
89.100,489.251,354.476,152.167,282.742
89.117,487.682,353.655,152.220,282.930
89.133,486.298,352.921,151.799,284.651
89.150,484.850,352.177,152.067,284.101
89.167,483.500,351.609,151.728,285.313
89.183,481.645,350.597,151.649,285.376
89.200,481.386,350.379,151.557,285.855
89.217,480.157,349.781,151.685,285.756
89.233,479.579,349.591,151.418,286.851
89.250,477.890,348.835,151.450,286.911
89.267,476.804,348.305,151.222,287.533
89.283,476.977,348.369,151.077,287.873
89.300,475.572,347.646,150.775,288.844
89.317,475.057,347.293,150.708,289.076
89.333,473.601,346.738,150.474,289.923
89.350,473.095,346.502,150.353,290.455
89.367,471.933,345.693,150.381,290.474
89.383,470.312,345.057,150.180,291.087
89.400,468.638,344.723,150.100,291.627
89.417,466.589,344.577,149.928,292.257
89.433,462.244,343.459,149.924,292.213
89.450,458.373,341.868,149.756,292.530
89.467,452.393,339.245,149.570,293.418
89.483,447.285,337.689,149.601,293.441
89.500,441.964,336.148,149.533,293.784
89.517,437.518,334.595,149.165,294.999
89.533,433.801,333.386,149.079,295.276
89.550,428.081,331.170,148.886,296.615
89.567,424.844,330.310,149.038,299.672
89.583,422.826,329.575,149.180,301.413
89.600,419.113,328.396,149.321,304.154
89.617,416.418,327.351,149.568,305.520
89.633,412.661,326.144,149.450,308.876
89.650,409.697,325.152,149.223,311.217
89.667,407.361,324.190,149.062,313.833
89.683,405.283,323.575,148.929,314.549
89.700,402.450,322.588,148.491,317.267
89.717,400.211,321.934,148.598,317.522
89.733,398.958,321.605,148.304,320.402
89.750,397.264,320.997,148.087,321.094
89.767,395.049,320.123,148.385,322.331
89.783,393.461,319.517,148.277,322.988
89.800,389.511,318.036,148.222,324.072
89.817,387.870,316.750,148.252,325.118
89.833,385.417,315.344,148.137,326.501
89.850,379.435,312.939,148.101,327.115
89.867,375.121,312.023,148.096,328.201
89.883,370.349,310.483,148.097,329.666
89.900,365.156,308.762,147.790,330.749
89.917,362.039,307.613,147.787,331.672
89.933,357.536,306.251,147.791,332.416
89.950,354.410,305.364,147.771,333.067
89.967,350.869,304.312,147.518,334.443
89.983,346.862,303.112,147.505,335.774
90.000,344.811,302.475,147.484,336.289
90.017,342.216,301.644,147.290,336.737
90.033,340.676,301.091,147.046,338.708
90.050,336.577,300.174,147.118,339.116
90.067,334.540,299.477,147.226,338.535
90.083,333.124,299.329,147.160,339.589
90.100,331.252,298.656,147.204,340.267
90.117,329.420,298.228,147.205,340.529
90.133,327.131,297.588,147.062,340.802
90.150,324.813,296.799,147.097,341.397
90.167,322.791,296.318,147.087,342.304
90.183,322.095,295.907,147.090,342.425
90.200,321.094,295.836,147.034,343.342
90.217,318.862,295.336,146.944,343.431
90.233,316.686,294.631,146.944,343.431
90.250,316.010,294.455,146.961,344.932
90.267,314.907,294.161,146.611,345.826
90.283,311.776,292.941,146.628,346.617
90.300,309.116,291.412,146.595,346.502
90.317,304.995,290.055,146.613,347.118
90.333,299.138,288.944,146.546,348.059
90.350,294.600,287.866,146.599,348.239
90.367,290.721,286.477,146.574,349.271
90.383,287.663,285.601,146.485,349.631
90.400,283.444,284.500,146.504,350.408
90.417,279.802,283.409,146.391,350.859
90.433,275.858,282.501,146.416,350.929
90.450,274.198,282.127,146.359,351.190
90.467,271.428,281.576,146.445,351.115
90.483,268.876,281.038,146.456,351.841
90.500,265.702,280.000,146.358,352.175
90.517,263.427,279.527,146.345,353.050
90.533,262.100,279.100,146.321,353.257
90.550,260.079,278.451,146.403,353.088
90.567,258.127,278.399,146.163,353.809
90.583,256.156,277.784,146.185,354.091
90.600,254.256,277.495,146.162,355.582
90.617,252.413,277.062,146.140,355.691
90.633,250.793,276.778,146.611,357.545
90.650,249.123,276.426,147.418,358.076
90.667,247.332,276.630,150.434,360.353
90.683,245.990,277.503,152.382,360.761
90.700,243.625,280.719,154.551,361.633
90.717,242.157,284.037,157.464,362.407
90.733,240.875,286.949,159.843,363.071
90.750,239.285,290.507,162.045,363.532
90.767,237.770,293.342,164.311,364.015
90.783,236.442,295.472,165.279,363.749
90.800,235.044,297.824,167.189,364.253
90.817,233.804,299.942,168.780,364.677
90.833,232.668,301.981,169.975,364.724
90.850,231.893,303.377,170.477,364.907
90.867,230.876,305.204,171.356,364.923
90.883,230.107,306.383,173.037,365.231
90.900,229.245,307.949,174.112,365.600
90.917,228.500,309.124,175.558,365.746
90.933,227.562,310.695,175.875,365.796
90.950,226.735,312.075,177.663,366.280
90.967,226.168,312.975,178.912,366.487
90.983,225.266,314.476,179.917,366.636
91.000,224.312,316.000,180.367,366.672
91.017,223.852,316.425,181.317,366.872
91.033,223.004,318.252,181.882,367.089
91.050,222.565,318.861,181.995,367.018
91.067,222.371,318.917,183.238,367.311
91.083,221.735,320.020,184.133,367.551
91.100,221.219,320.579,184.643,367.420
91.117,220.665,321.763,185.271,367.628
91.133,219.900,322.432,185.553,367.924
91.150,219.605,322.798,186.139,368.033
91.167,218.581,324.269,187.292,368.246
91.183,218.377,324.608,187.720,368.314
91.200,218.221,325.186,188.294,368.352
91.217,217.285,326.455,189.431,368.744
91.233,217.109,326.614,189.273,368.655
91.250,216.279,327.875,190.298,368.684
91.267,215.218,329.493,190.859,368.996
91.283,214.631,330.081,191.114,368.981
91.300,214.556,329.977,191.876,369.206
91.317,214.427,330.391,192.211,369.324
91.333,214.372,330.427,193.039,369.488
91.350,214.097,330.762,193.565,369.710
91.367,213.266,332.266,194.149,369.914
91.383,212.948,332.346,194.234,369.920
91.400,212.761,332.582,194.371,369.931
91.417,212.432,333.237,195.384,370.155
91.433,212.704,333.050,195.646,370.269
91.450,210.535,335.218,196.683,370.516
91.467,209.110,335.496,196.985,370.659
91.483,207.237,335.771,197.236,370.771
91.500,202.642,336.727,197.870,370.969
91.517,200.147,337.372,197.877,370.974
91.533,197.688,338.146,198.305,370.955
91.550,195.120,338.813,198.101,371.033
91.567,193.439,339.676,198.560,371.073
91.583,192.460,340.144,200.400,371.547
91.600,191.504,340.638,200.920,371.714
91.617,189.810,341.217,201.311,372.189
91.633,189.346,341.470,202.164,373.494
91.650,187.508,342.220,202.707,375.847
91.667,187.175,342.235,202.772,378.812
91.683,185.695,342.808,202.196,381.503
91.700,185.357,342.564,201.528,384.430
91.717,184.048,343.028,200.570,387.798
91.733,183.755,342.629,200.029,389.963
91.750,182.845,342.701,199.292,392.223
91.767,181.299,343.453,198.464,394.645
91.783,180.811,343.687,197.743,396.297
91.800,180.239,344.148,197.241,398.294
91.817,179.667,344.571,196.714,399.750
91.833,179.450,344.830,196.206,400.908
91.850,178.963,345.254,195.337,403.005
91.867,179.076,345.799,194.900,404.275
91.883,177.837,346.835,194.387,405.464
91.900,178.099,347.319,193.916,406.753
91.917,177.337,348.073,193.301,408.021
91.933,177.964,347.981,192.610,409.342
91.950,178.105,348.363,192.185,410.633
91.967,177.639,348.752,191.401,412.110
91.983,177.784,349.065,191.458,412.662
92.000,177.754,349.165,190.938,413.474
92.017,178.169,349.163,190.682,414.239
92.033,177.453,350.083,190.102,415.534
92.050,177.380,349.959,189.777,416.359
92.067,177.005,350.659,189.410,417.026
92.083,177.593,350.521,188.644,418.597
92.100,177.572,350.669,188.243,419.427
92.117,177.572,350.669,187.927,420.283
92.133,177.845,351.147,187.742,420.810
92.150,177.623,351.168,187.437,421.725
92.167,177.271,351.922,186.733,422.975
92.183,177.451,353.698,186.607,423.482
92.200,177.108,355.897,186.774,423.475
92.217,177.486,358.344,186.385,424.058
92.233,177.571,360.884,186.152,424.743
92.250,177.615,363.812,185.504,425.981
92.267,177.436,367.187,185.253,426.693
92.283,177.442,368.837,185.061,427.119
92.300,177.587,370.237,184.735,427.948
92.317,177.680,371.612,184.364,428.631
92.333,178.154,372.085,184.390,428.792
92.350,177.973,374.631,184.089,429.926
92.367,178.449,376.035,183.732,430.641
92.383,178.739,377.155,183.369,431.358
92.400,178.545,377.645,183.348,431.488
92.417,178.570,379.577,182.965,432.299
92.433,178.752,380.330,182.530,433.444
92.450,178.980,381.624,181.774,434.629
92.467,179.026,382.253,179.635,436.348
92.483,178.900,383.891,179.203,435.748
92.500,179.478,384.882,177.839,435.803
92.517,179.543,385.909,173.354,436.641
92.533,179.478,386.364,171.561,436.463
92.550,179.660,388.031,168.132,436.500
92.567,179.627,388.435,165.660,436.586
92.583,179.788,390.278,162.543,436.450
92.600,180.101,391.604,161.875,436.206
92.617,180.392,391.854,159.864,436.306
92.633,180.801,392.479,158.406,436.283
92.650,180.913,393.091,157.543,436.309
92.667,180.949,394.695,154.854,436.194
92.683,181.478,395.220,154.583,436.192
92.700,181.623,396.227,153.822,436.187
92.717,181.961,396.400,153.092,435.963
92.733,182.100,397.046,152.969,436.066
92.750,182.347,398.694,151.958,436.024
92.767,182.384,399.210,152.343,435.629
92.783,182.617,399.628,151.194,435.739
92.800,182.813,400.239,151.294,435.726
92.817,182.842,400.894,151.047,435.688
92.833,183.128,400.674,149.805,435.751
92.850,183.242,401.938,149.906,435.647
92.867,183.427,402.978,148.927,435.521
92.883,183.572,403.724,148.510,435.597
92.900,183.743,403.285,147.547,435.590
92.917,183.955,403.552,147.623,435.647
92.933,183.730,404.939,147.016,435.549
92.950,184.050,404.901,146.953,435.637
92.967,184.061,405.549,145.876,435.239
92.983,183.888,405.285,145.783,435.321
93.000,184.147,406.503,144.841,435.357
93.017,183.952,406.820,144.672,435.360
93.033,184.160,408.217,144.178,435.452
93.050,183.947,408.381,143.771,435.453
93.067,184.356,408.243,143.771,435.456
93.083,184.661,408.869,142.528,435.426
93.100,184.637,410.682,142.631,435.347
93.117,184.653,411.118,142.397,435.355
93.133,184.522,411.310,142.262,435.338
93.150,184.873,412.257,142.052,435.395
93.167,184.853,411.270,141.567,435.283
93.183,184.769,412.183,140.855,435.272
93.200,184.848,411.919,139.705,435.244
93.217,184.848,411.919,139.019,434.238
93.233,184.955,412.042,138.210,432.106
93.250,185.392,411.752,137.739,429.801
93.267,185.137,413.276,136.688,426.335
93.283,185.210,412.389,136.482,424.659
93.300,184.681,413.499,135.791,422.306
93.317,184.371,414.366,135.392,420.540
93.333,184.131,414.204,134.993,418.517
93.350,183.812,414.712,134.800,417.297
93.367,183.548,415.282,133.909,414.493
93.383,183.522,415.049,133.686,413.234
93.400,183.125,415.615,133.521,412.236
93.417,183.311,415.364,133.289,410.602
93.433,183.225,415.359,133.074,410.228
93.450,182.230,416.245,133.064,408.626
93.467,181.791,416.726,132.701,408.004
93.483,180.918,417.112,132.650,407.508
93.500,180.414,417.252,132.167,405.336
93.517,181.351,416.594,131.818,404.049
93.533,180.028,416.886,131.862,403.916
93.550,177.587,417.520,131.337,402.253
93.567,177.527,416.973,131.107,401.099
93.583,177.915,416.941,131.108,400.291
93.600,176.373,416.986,130.765,399.147
93.617,174.504,417.138,130.626,398.410
93.633,174.757,416.619,130.844,397.904
93.650,173.665,416.566,130.513,396.717
93.667,173.042,416.272,130.252,395.860
93.683,172.465,416.216,130.035,395.237
93.700,171.848,416.340,130.014,395.359
93.717,171.483,415.788,129.865,394.502
93.733,170.731,415.846,129.551,393.670
93.750,170.300,415.448,129.435,392.487
93.767,169.332,415.460,129.072,391.856
93.783,169.778,415.110,129.152,391.364
93.800,168.764,414.850,129.342,391.431
93.817,169.247,414.515,129.128,390.077
93.833,169.603,414.209,129.045,389.667
93.850,167.708,414.347,128.641,388.464
93.867,167.825,413.648,128.495,387.890
93.883,167.655,413.681,128.547,387.882
93.900,166.672,413.436,128.369,386.651
93.917,166.466,412.885,128.354,386.900
93.933,166.380,412.935,128.270,386.022
93.950,166.263,412.825,128.239,386.002
93.967,164.874,412.151,127.842,384.105
93.983,162.980,411.818,127.785,383.982
94.000,162.824,411.658,127.769,383.681
94.017,163.129,411.400,127.707,383.473
94.033,163.633,411.102,127.624,382.797
94.050,163.198,410.899,127.499,382.368
94.067,163.589,410.614,127.465,382.160
94.083,163.546,410.498,127.458,381.698
94.100,163.237,410.337,127.458,381.765
94.117,162.664,409.985,127.148,380.686
94.133,162.018,409.758,127.055,380.373
